manga_id,title,type,status,latest_update,score,scored_by,synopsis
894,Rosario to Vampire,Manga,Finished,2007-05-05T00:00:00+00:00,7.57,52445,"Aono Tsukune is so hard up on luck, that he can't even get admitted into high school. His parents finally find him a school with no tests required for admittance, out in the middle of nowhere. He finds out the school is a youkai (monster) academy, Just as he is about to resign himself and get back on the bus home, he bumps into a beautiful girl. Turns out this beautiful girl, Akashiya Moka, is also a vampire who bites him right off the bat. They become friends and Tsukune is ready for a happy school life with her, until he finds out that if a human is found on the school grounds, he or she should be killed. Now Tsukune must conceal his identity from the rest of the monsters at school, while at the same time being a ready snack for Moka when ever the urge takes her. What effect will this have on Tsukune and will Moka be able to keep him out of harm's way?"
618,Vampire Knight,Manga,Finished,2013-05-24T00:00:00+00:00,7.4,51998,"Cross Academy is an elite boarding school with two separate, isolated classes: the Day Class and the Night Class. On the surface, Yuuki Cross and Zero Kiryuu are prefects of the academy, and attempt to keep order between the students as classes rotate in the evenings. As the Night Class is full of utterly gorgeous elites, this can sometimes prove to be a bit difficult. It is completely necessary, however, as those ""elites"" are actually vampires. Yuuki and Zero act as guardians, protecting the secrets of the Night Class and the safety of their ignorant morning counterparts.

As the adopted daughter of the academy's chairman, Yuuki takes her job with a serious and energetic attitude. It also allows her to interact with her secret crush and savior, the president of the Night students' dorm, Kaname Kuran. Zero, on the other hand, has a deep-rooted hatred against vampires, and at times, does not hesitate to kill.

Can vampires and humans co-exist, even in the strict setup of the Cross Academy? Only time will tell.

[Written by MAL Rewrite]

Included one-shot:
Volume 17: Watashi to Fukigen na Panya-san (The Sour-Faced Baker and Me)"
3438,Psyren,Manga,Finished,2010-11-29T00:00:00+00:00,7.93,42168,"Ageha Yoshina is a self-confident high school student who helps others for a fee. On his way back from a job, he finds a strange calling card with the word ""Psyren"" imprinted left behind in a phone booth and decides to keep it, unaware of its purpose. The very next day, Ageha discovers that his classmate Sakurako Amamiya has the exact same calling card in her possession. When he questions her, Sakurako asks him to save her, signaling the day his troubles begin.

Confused by the circumstances of this encounter, Ageha realizes something is wrong when Sakurako goes missing. In an attempt to figure out what is happening, he decides to call the number provided on the calling card and is asked a series of questions by a mysterious voice, ending with a final, cryptic question: ""Would you like to go to Psyren?"" Thus begins two teenagers' participation in a game of life or death within a strange world inhabited by monsters called Taboo. Granted the ability to use psychic powers known as PSI, the duo fight to return to the place they call home.

[Written by MAL Rewrite]"
135545,Ao no Hako,Manga,Publishing,,8.32,37434,"Taiki Inomata, a third-year student in junior high, attends Eimei Academy, an integrated school with a major sports program. Having joined the high school badminton team, Taiki tries to attend open practice as early as possible. But no matter how early he goes, he always arrives second in the gymnasium. The person one step ahead of him is Chinatsu Kano, a first-year student in senior high and Taiki's crush.

Chinatsu is the rising star of the basketball team, and the gap between her and Taiki could not be greater. Although Taiki is a decent badminton player, his popularity is nowhere near Chinatsu's, making it even less likely for his feelings to be reciprocated. However, in a strange twist of fate, she ends up living in Taiki's house!

Wanting to become a worthy match for Chinatsu, Taiki pursues the same dream as his crush: to partake in the Nationals. Taiki starts training harder than ever before, all for the sake of building a strong relationship with his new housemate.

[Written by MAL Rewrite]"
26736,Taiyou no Ie,Manga,Finished,2015-05-23T00:00:00+00:00,8.19,39832,"After her mother abandoned her and her father remarried, high schooler Mao Motomiya is left feeling like she doesn't have a place where she belongs. One night, her childhood friend Hiro Nakamura finds her in a shrine eating cheap convenience store food and offers to take her to a restaurant. Their subsequent heart to heart leads to Hiro suggesting that Mao move in with him.

To Hiro who has lived apart from his younger siblings all these years after their parents passed away, bringing his family back together in the once-lively Nakamura home begins with the first step of giving Mao a loving place to belong.

When Mao reluctantly accepts his invitation, she is surprised at how easy it is to settle in with her longtime friend. Now she must deal not only with mending her relationship with her father and helping the oldest Nakamura brother attain his goal, but also her growing feelings for Hiro.

[Written by MAL Rewrite]"
22651,The Breaker: New Waves,Manhwa,Finished,2015-05-08T00:00:00+00:00,8.37,52865,"After Yi ""Shioon"" Shi-Woon's master, Goomoonryong, breaks his ki-center, leaving him unable to use his martial arts, he decides to leave the world of Murim and continue on with his normal life: going to school and coming home to his mother every day. However, Murim has other ideas.

Discovered as the only true disciple of Goomoonryong and entrusted with the Phoenix Medallion of the Sunwoo Clan by Lady Sosul—making him the interim leader of the Sunwoo Clan—the world of Murim is not so eager to let Shioon leave. With his new status, enemies Shioon has never encountered before keep appearing before him, such as the organization known as Soldiers Under Command. They are intent on getting rid of him for the sake of their own prosperity, but how will Shioon defend himself without his ki-center intact?

[Written by MAL Rewrite]"
61189,Mahoutsukai no Yome,Manga,Publishing,,8.32,24739,"Despite having the ability to see otherworldly creatures, Chise Hatori has never considered herself lucky. Ever since her parents abandoned her at a young age, it has been the center of her hardship, driving her to the point of selling herself to the slave market, just to secure a place she can call home.

Presented to the bidders as a rare ""Sleigh Beggy""—beings who have an unusually high affinity to magical energies—Chise's last remaining hope appears in the form of Elias Ainsworth, a mysterious magus more beast than man. Rather than keep her as a slave, he has decided to make her his apprentice, as well as his bride.

Chise is not only physically transported to the English countryside where Elias lives, but also introduced to a world where wondrous things such as fairies and dragons are the norm. But she soon realizes there is as much to fear in her new life as there is to marvel at. And lying at the heart of it all is the question of whether she has fallen into the hands of something much darker than her own inner demons.

[Written by MAL Rewrite]"
27231,Hirunaka no Ryuusei,Manga,Finished,2014-11-05T00:00:00+00:00,8.17,44449,"Suzume Yosano has spent the entire 15 years of her life in the countryside, so when her parents decide to move overseas for work and leave her with her uncle in Tokyo, she finds herself in a whole new environment. On the way to her uncle's house, however, she gets lost and faints.

Waking up safely at her uncle's house, she learns that a strange man had carried her there and that he happens to be an acquaintance of her uncle. Moreover, when Suzume goes to her new school for the first time, she discovers that the weird man in question, named Satsuki Shishio, is actually her homeroom teacher! Now, Suzume must adapt to her new school and make friends, since her blossoming high school life in the city has just begun!

[Written by MAL Rewrite]

Included one-shots:
Volume 5: Cookie Girl Cream Boy
Volume 6: Tsuyu Kaoru
Volume 7: Heroine no Ryuusei (Crossover one-shot with Heroine Shikkaku)
Volume 9: More than Words
Volume 11: Hibi Ryuusei (Crossover one-shot with Hibi Chouchou)"
8157,Kamisama Hajimemashita,Manga,Finished,2016-05-20T00:00:00+00:00,8.54,38058,"Nanami Momozono is a high school student who has a lot on her plate. Her father had evaded his enormous gambling debts by escaping town, which resulted in his daughter being evicted by the debt collectors. As Nanami muses about her future, she runs into a man hanging onto a tree to escape a dog. She rescues him and tells him about her current situation, prompting the man to offer her his home. He believes that Nanami is more suited than him to be the ""Master"" of the house, and thus she takes him up on his offer.

Upon arrival, however, Nanami discovers that said house is actually a dilapidated shrine. She is about to double back when a fox familiar and two shrine spirits stop her, mistaking her for their former master Mikage, the land god of the shrine. Upon realization, Tomoe—the fox familiar—leaves the shrine, refusing to serve Nanami. After a series of events leaves Nanami in grave danger, she summons Tomoe and seals a contract with him to earn his subservience. Now a human land god, Nanami must face new daunting tasks, menacing adversaries, and her handsome and hot-headed familiar.

[Written by MAL Rewrite]"
610,Skip Beat!,Manga,Publishing,,8.55,40247,"Sixteen-year-old Kyouko Mogami followed her childhood friend and love interest Shoutarou ""Shou"" Fuwa to Tokyo to support him while he works toward his dream of becoming a top idol in the entertainment industry. But after finding out that Shou considers her as little more than a mere housekeeper, she swears to enact revenge by entering the entertainment industry herself and beating him at his own game!

However, Kyouko's revenge plan suffers a setback almost immediately when she is rejected by the talent agency of her choice. Fortunately, the president of the agency gives her a second chance, and places her in the newly made ""Love Me"" section. Kyouko then begins her long journey to stardom, cultivating her skills as an actress and forming relationships with new friends along the way.

[Written by MAL Rewrite]"
